age,education,housing,contact,month,duration,campaign,pdays,previous,poutcome
58,1,0,2,8,362,3,-1,0,3
53,1,1,2,8,96,2,-1,0,3
30,1,0,0,4,142,2,-1,0,3
40,0,1,2,8,109,3,-1,0,3
35,1,0,0,5,322,1,-1,0,3
34,1,1,0,5,64,1,-1,0,3
35,2,0,0,9,210,1,-1,0,3
28,1,0,1,4,199,2,2,17,1
39,1,1,0,5,84,3,-1,0,3
51,0,1,2,8,369,1,-1,0,3
29,1,1,0,5,194,5,-1,0,3
44,2,1,0,1,210,3,-1,0,3
32,3,1,2,6,120,6,-1,0,3
28,1,0,0,5,78,4,-1,0,3
53,1,1,2,8,97,1,-1,0,3
81,3,0,1,10,128,1,-1,0,3
33,1,1,2,8,29,3,-1,0,3
37,2,1,2,6,42,7,-1,0,3
37,1,0,0,1,1113,1,-1,0,3
35,1,1,0,8,58,1,105,1,2
30,1,0,0,5,171,5,-1,0,3
43,0,1,0,0,351,1,337,3,0
45,1,0,2,6,306,1,-1,0,3
34,1,1,0,5,254,2,-1,0,3
40,1,0,0,9,359,2,152,5,0
60,0,0,0,5,227,1,-1,0,3
54,0,0,1,5,130,2,-1,0,3
39,1,1,0,8,153,1,353,1,0
44,1,1,0,5,74,1,-1,0,3
32,2,1,0,9,231,4,-1,0,3
34,1,1,0,0,372,2,332,2,1
44,2,0,2,8,27,1,-1,0,3
30,2,1,0,8,335,1,-1,0,3
47,3,0,0,1,108,1,-1,0,3
74,0,0,1,11,251,2,535,2,2
27,1,1,0,5,124,1,-1,0,3
34,0,1,1,5,31,2,-1,0,3
52,1,1,0,8,87,1,-1,0,3
32,1,1,0,3,158,4,201,6,0
42,1,1,2,8,118,1,-1,0,3
31,1,1,2,8,419,1,-1,0,3
31,1,0,2,8,118,2,-1,0,3
31,1,1,2,8,518,1,-1,0,3
57,1,0,0,5,337,1,-1,0,3
40,0,1,0,0,399,2,258,3,0
23,1,1,2,8,193,1,-1,0,3
43,3,0,0,11,108,7,102,3,2
45,3,0,1,5,49,7,-1,0,3
58,1,1,0,5,98,1,-1,0,3
38,3,1,0,0,477,2,267,1,0
48,1,0,0,1,139,5,-1,0,3
47,1,0,2,6,282,4,-1,0,3
49,2,1,0,6,225,1,82,1,2
28,0,1,0,5,108,5,-1,0,3
31,1,0,0,6,138,1,-1,0,3
38,2,1,0,10,113,1,50,2,2
43,1,0,2,8,180,1,-1,0,3
52,1,0,0,0,477,2,-1,0,3
43,1,0,2,8,244,1,-1,0,3
29,1,1,0,8,63,3,354,2,0
45,1,0,0,5,106,2,-1,0,3
59,0,0,0,5,133,1,-1,0,3
48,1,0,1,8,254,4,-1,0,3
30,2,0,0,1,125,5,-1,0,3
23,0,1,0,8,70,3,-1,0,3
38,2,1,0,0,8,2,-1,0,3
52,0,1,2,6,224,1,-1,0,3
44,1,1,0,8,490,1,-1,0,3
34,1,0,0,9,104,1,-1,0,3
32,1,0,0,8,113,2,-1,0,3
41,1,1,1,5,141,4,-1,0,3
31,1,1,0,0,215,2,165,11,1
40,2,1,1,8,95,3,-1,0,3
52,0,0,0,9,19,1,-1,0,3
32,1,1,0,9,100,2,189,1,0
26,1,1,2,8,215,1,-1,0,3
29,2,1,0,10,170,5,-1,0,3
31,2,1,2,8,85,1,-1,0,3
48,3,0,0,1,104,13,-1,0,3
27,1,1,0,8,166,4,-1,0,3
30,1,1,0,8,475,3,-1,0,3
28,0,1,1,8,31,9,373,4,1
35,1,1,1,8,155,6,-1,0,3
47,1,0,0,6,54,3,-1,0,3
35,0,1,0,8,265,1,290,2,0
31,1,1,2,8,247,1,-1,0,3
53,1,1,0,5,730,1,-1,0,3
26,2,1,2,8,98,2,-1,0,3
35,1,1,0,4,99,1,245,2,0
29,1,1,0,8,8,8,-1,0,3
39,2,1,0,1,313,4,102,5,0
31,1,0,0,1,27,14,-1,0,3
48,2,0,2,6,96,3,-1,0,3
36,2,0,2,10,5,1,772,4,0
27,1,1,0,3,54,3,-1,0,3
49,1,0,0,1,115,2,-1,0,3
34,2,1,0,9,128,5,-1,0,3
28,1,0,0,5,81,1,-1,0,3
49,1,0,2,6,162,7,-1,0,3
35,2,1,0,5,294,2,-1,0,3
53,1,0,2,6,92,2,-1,0,3
58,0,0,0,5,188,6,-1,0,3
37,1,1,2,6,94,2,-1,0,3
27,2,0,0,4,98,1,307,1,0
30,1,1,0,8,292,1,-1,0,3
35,3,1,0,5,1019,1,-1,0,3
32,2,0,0,1,301,3,-1,0,3
53,1,0,2,6,88,2,-1,0,3
34,1,1,1,5,92,1,-1,0,3
38,2,1,1,5,42,5,-1,0,3
34,2,1,0,11,136,1,521,2,0
40,1,1,2,8,373,1,-1,0,3
48,1,0,0,5,117,1,-1,0,3
30,2,0,0,1,103,4,-1,0,3
31,2,1,0,4,203,2,2,3,1
37,1,1,0,1,1740,2,-1,0,3
32,2,0,0,1,547,11,-1,0,3
40,1,1,2,8,332,2,-1,0,3
41,2,0,2,6,110,4,-1,0,3
52,3,1,0,4,219,2,254,3,0
29,1,1,0,8,19,2,-1,0,3
49,2,0,0,5,206,1,-1,0,3
43,2,0,0,1,25,19,-1,0,3
42,2,1,2,8,168,1,-1,0,3
37,2,1,0,1,190,2,84,7,0
57,0,0,2,6,144,3,-1,0,3
25,1,1,2,6,542,1,-1,0,3
30,1,1,0,1,16,15,-1,0,3
31,1,1,0,5,37,12,-1,0,3
49,0,1,0,9,182,2,-1,0,3
47,1,0,2,6,261,1,-1,0,3
57,1,1,2,8,102,1,-1,0,3
26,2,0,0,1,382,1,-1,0,3
40,2,0,2,8,138,1,-1,0,3
34,1,1,2,8,297,1,-1,0,3
41,3,1,2,8,25,1,-1,0,3
53,2,0,0,5,1209,3,-1,0,3
26,1,1,2,8,232,1,-1,0,3
28,1,0,0,4,220,2,-1,0,3
54,0,1,0,5,159,2,-1,0,3
42,1,0,0,1,153,3,-1,0,3
29,1,1,2,8,169,3,-1,0,3
49,2,0,0,8,158,1,59,2,0
32,1,0,0,3,44,1,-1,0,3
29,2,0,0,7,136,19,-1,0,3
60,3,1,2,8,22,1,-1,0,3
51,0,0,2,6,86,2,-1,0,3
40,1,0,0,1,133,2,-1,0,3
44,2,0,0,8,788,3,363,4,1
47,0,1,0,1,171,2,-1,0,3
32,3,1,0,8,291,2,-1,0,3
43,0,0,0,8,365,2,-1,0,3
59,1,0,0,1,301,4,-1,0,3
24,1,1,0,0,369,1,-1,0,3
26,2,1,2,8,360,5,-1,0,3
37,3,0,2,8,193,8,-1,0,3
27,1,1,0,3,84,1,-1,0,3
32,1,0,0,1,141,5,-1,0,3
44,0,1,2,8,7,9,-1,0,3
34,1,1,2,8,133,3,-1,0,3
39,2,1,0,1,88,2,-1,0,3
30,1,1,0,8,98,1,178,1,0
44,1,1,0,0,206,1,-1,0,3
22,2,0,0,6,119,1,-1,0,3
28,1,0,0,3,112,4,201,3,0
41,0,1,0,8,352,1,-1,0,3
30,1,0,1,9,47,1,-1,0,3
36,1,0,0,1,8,13,-1,0,3
39,1,1,0,0,303,1,300,1,0
38,2,1,0,8,253,3,-1,0,3
31,1,0,0,1,231,2,-1,0,3
29,2,1,0,8,1434,2,356,4,0
42,0,1,2,8,297,3,-1,0,3
27,1,1,0,4,236,2,247,2,0
55,1,1,0,8,171,1,-1,0,3
28,1,1,2,8,188,1,-1,0,3
47,1,1,0,9,170,2,-1,0,3
49,1,1,2,6,412,2,-1,0,3
38,2,1,0,5,138,4,-1,0,3
53,1,1,2,8,517,1,-1,0,3
31,1,1,2,8,296,2,-1,0,3
57,0,0,0,1,286,3,-1,0,3
36,2,0,0,3,22,6,196,6,0
38,2,1,0,0,167,2,287,3,0
30,1,0,0,4,55,2,-1,0,3
36,2,0,0,5,858,7,-1,0,3
29,1,1,0,5,327,6,-1,0,3
32,1,0,0,0,234,1,-1,0,3
48,0,0,0,5,362,2,-1,0,3
53,0,0,0,4,200,1,-1,0,3
35,2,1,0,8,344,4,-1,0,3
48,2,0,0,1,81,8,-1,0,3
31,1,1,0,9,66,1,182,1,0
30,1,1,2,8,974,1,-1,0,3
28,1,1,0,5,164,2,-1,0,3
42,2,0,0,5,106,2,-1,0,3
31,0,1,0,9,224,1,-1,0,3
36,1,0,2,6,351,1,-1,0,3
43,1,1,2,8,55,1,-1,0,3
28,2,1,0,8,104,3,-1,0,3
34,2,0,0,1,210,5,-1,0,3
36,1,1,2,1,94,1,-1,0,3
28,1,1,2,6,109,2,-1,0,3
34,0,1,2,6,75,5,-1,0,3
53,1,0,2,5,145,1,-1,0,3
52,1,0,0,1,77,4,-1,0,3
44,0,1,2,6,105,3,-1,0,3
58,2,0,0,0,187,1,-1,0,3
47,1,0,1,1,247,2,-1,0,3
40,1,1,2,8,59,4,-1,0,3
39,2,1,0,5,211,2,-1,0,3
33,2,0,0,8,126,4,-1,0,3
23,1,1,0,8,170,2,-1,0,3
31,1,1,2,8,369,2,-1,0,3
39,0,1,2,8,208,3,-1,0,3
42,2,0,2,8,131,2,-1,0,3
46,1,0,1,4,100,2,-1,0,3
22,1,0,0,6,112,1,-1,0,3
50,1,1,0,9,35,1,176,1,0
50,1,1,0,0,425,1,306,2,0
34,2,1,0,5,378,1,-1,0,3
40,1,0,0,11,71,1,139,4,2
39,1,1,0,9,181,1,-1,0,3
51,2,1,1,9,30,1,-1,0,3
45,1,1,2,6,788,2,-1,0,3
34,2,1,0,7,265,1,230,2,0
30,1,1,2,8,306,1,-1,0,3
57,0,1,0,9,231,2,-1,0,3
42,1,1,2,8,76,21,-1,0,3
51,1,0,0,5,187,2,-1,0,3
38,0,1,0,9,551,1,183,1,0
60,0,1,2,8,202,4,-1,0,3
38,0,1,0,8,797,2,-1,0,3
37,1,0,0,8,254,1,-1,0,3
34,2,1,0,8,197,2,98,1,1
39,0,0,2,6,1151,5,-1,0,3
55,1,1,0,8,140,9,372,4,0
48,0,0,1,5,76,1,-1,0,3
42,0,1,0,0,166,1,144,2,0
29,0,0,0,5,108,2,-1,0,3
33,1,1,0,8,223,2,-1,0,3
35,0,1,0,8,170,1,180,3,0
28,1,1,0,8,47,1,-1,0,3
26,1,0,0,3,110,2,6,1,1
40,1,1,0,9,13,4,179,4,0
42,1,0,0,5,158,2,-1,0,3
49,1,1,2,8,127,1,-1,0,3
32,1,1,0,9,149,2,-1,0,3
33,1,1,2,8,623,1,-1,0,3
30,1,1,0,8,74,1,-1,0,3
20,1,0,1,8,75,3,-1,0,3
51,3,1,1,5,16,43,-1,0,3
38,0,1,0,8,350,2,-1,0,3
53,2,1,0,5,182,1,-1,0,3
34,1,1,0,8,132,1,356,1,0
30,0,1,2,8,158,10,-1,0,3
36,1,1,0,5,305,1,-1,0,3
36,2,0,0,1,133,11,-1,0,3
39,1,1,0,0,237,1,-1,0,3
33,2,0,0,1,96,2,-1,0,3
42,2,0,0,1,325,2,-1,0,3
30,2,1,0,10,104,1,-1,0,3
23,1,0,0,0,166,1,-1,0,3
37,2,0,2,6,10,19,-1,0,3
77,2,0,0,6,108,5,-1,0,3
33,2,0,0,1,168,2,-1,0,3
33,0,1,0,0,91,2,331,2,0
40,1,1,2,8,171,1,-1,0,3
58,1,0,0,5,336,7,-1,0,3
29,2,1,2,8,257,3,-1,0,3
43,2,1,0,1,161,2,-1,0,3
34,1,0,0,8,254,2,299,3,0
38,1,1,0,5,93,1,-1,0,3
38,1,1,0,8,46,1,-1,0,3
40,0,0,0,5,313,1,-1,0,3
59,2,0,0,3,459,1,56,3,0
44,1,0,0,5,19,13,-1,0,3
60,2,0,2,6,8,9,-1,0,3
37,2,0,0,10,107,1,258,3,1
50,1,0,0,9,407,1,-1,0,3
50,2,1,0,5,248,1,-1,0,3
35,2,1,0,10,142,1,-1,0,3
39,2,1,0,9,147,1,170,1,0
29,2,1,0,5,73,4,-1,0,3
34,1,0,0,1,91,2,-1,0,3
31,1,0,0,3,133,2,-1,0,3
51,0,0,2,6,278,2,-1,0,3
46,0,0,0,1,174,1,-1,0,3
27,1,1,0,8,53,9,362,8,1
61,1,0,0,10,154,1,181,2,0
34,2,1,0,3,269,1,-1,0,3
30,1,1,2,8,116,2,-1,0,3
58,2,0,0,5,184,1,179,5,0
30,1,0,0,3,276,2,-1,0,3
50,0,1,2,8,78,3,-1,0,3
30,1,0,0,3,197,3,-1,0,3
43,0,1,0,8,42,1,-1,0,3
35,1,1,0,9,47,1,-1,0,3
36,2,1,0,5,529,1,61,3,2
46,2,0,2,8,138,8,-1,0,3
46,1,1,0,0,138,3,-1,0,3
29,1,1,2,11,6,1,-1,0,3
48,0,0,0,8,340,3,371,8,0
50,2,0,0,1,255,2,-1,0,3
53,1,1,0,0,586,2,-1,0,3
38,2,0,0,9,82,2,152,1,0
27,2,1,0,5,295,2,-1,0,3
36,1,1,0,9,82,1,172,3,0
48,0,0,0,1,119,2,-1,0,3
59,3,0,2,6,8,8,-1,0,3
21,2,0,0,5,404,1,-1,0,3
56,1,1,2,6,379,5,-1,0,3
57,1,0,0,11,121,2,-1,0,3
41,1,1,2,6,120,4,-1,0,3
36,2,1,0,8,566,7,-1,0,3
45,2,0,0,9,157,1,-1,0,3
40,1,1,2,6,230,7,-1,0,3
30,1,1,0,5,129,2,-1,0,3
75,0,0,0,3,505,1,-1,0,3
35,2,1,1,1,46,2,-1,0,3
58,1,1,1,5,15,1,-1,0,3
29,1,1,2,8,375,2,-1,0,3
54,1,1,0,9,120,1,171,2,0
28,1,1,0,0,73,2,-1,0,3
33,3,0,0,0,699,2,381,2,0
56,1,0,0,9,111,1,-1,0,3
50,2,1,2,8,348,1,-1,0,3
37,1,1,0,5,70,1,-1,0,3
49,1,1,2,8,43,2,-1,0,3
54,0,1,0,0,352,1,332,2,0
40,2,0,0,1,105,6,-1,0,3
33,1,0,0,10,161,1,96,2,1
48,3,1,0,8,612,1,344,1,1
43,2,0,0,1,95,4,-1,0,3
35,0,1,2,8,129,1,-1,0,3
55,1,0,0,1,94,6,-1,0,3
33,2,1,0,3,124,2,271,2,0
41,2,0,2,6,352,1,-1,0,3
57,1,1,0,1,157,6,-1,0,3
50,2,0,0,1,128,12,-1,0,3
63,1,1,0,4,115,3,91,4,1
33,1,1,2,8,293,1,-1,0,3
47,1,0,0,1,885,3,-1,0,3
36,1,1,2,8,26,1,-1,0,3
23,1,1,2,8,97,1,-1,0,3
33,2,1,0,9,432,2,181,4,1
36,2,0,0,5,261,6,-1,0,3
47,1,1,2,8,376,2,-1,0,3
39,2,0,0,1,93,25,-1,0,3
44,0,1,0,8,234,1,356,2,0
60,0,1,2,8,65,7,-1,0,3
42,2,0,0,5,165,1,-1,0,3
32,1,0,0,1,190,2,-1,0,3
33,1,1,1,8,125,2,-1,0,3
37,2,1,0,1,401,4,-1,0,3
33,2,1,0,9,268,1,-1,0,3
59,0,1,0,1,84,4,-1,0,3
42,2,0,0,1,103,6,-1,0,3
59,2,0,0,1,127,2,-1,0,3
31,1,0,0,8,144,1,460,2,0
50,1,1,0,8,253,2,304,4,0
29,1,1,2,8,185,2,-1,0,3
36,1,0,0,9,67,2,111,2,0
33,0,1,0,5,184,2,-1,0,3
38,1,0,2,6,56,1,-1,0,3
33,2,0,0,9,572,1,-1,0,3
36,2,1,2,6,61,3,-1,0,3
36,2,1,2,8,126,1,-1,0,3
44,1,1,0,8,136,1,-1,0,3
29,0,0,0,5,121,4,-1,0,3
44,0,1,0,8,378,1,-1,0,3
55,2,1,2,8,142,2,-1,0,3
38,1,1,0,0,291,4,331,1,0
39,2,0,0,3,265,4,-1,0,3
45,0,1,2,8,263,2,-1,0,3
36,2,1,2,8,144,2,-1,0,3
36,2,1,2,8,125,1,-1,0,3
59,0,1,2,8,107,1,-1,0,3
41,2,1,2,8,149,2,-1,0,3
29,2,1,2,8,43,1,-1,0,3
50,2,1,2,8,119,1,-1,0,3
51,1,1,0,8,17,1,-1,0,3
29,2,1,1,8,363,1,333,7,1
40,1,0,0,1,125,2,-1,0,3
36,0,0,2,6,31,1,-1,0,3
49,1,1,2,8,197,1,-1,0,3
45,1,1,0,9,93,1,113,2,1
40,2,0,0,0,126,1,-1,0,3
31,2,0,0,1,100,4,-1,0,3
32,2,0,0,1,135,6,-1,0,3
44,1,1,1,5,208,8,-1,0,3
27,1,0,1,5,222,1,-1,0,3
25,2,0,0,8,68,1,-1,0,3
56,1,0,0,1,285,2,-1,0,3
59,1,1,2,8,238,2,-1,0,3
31,2,0,0,1,9,12,-1,0,3
49,1,1,2,8,447,1,-1,0,3
50,0,0,0,3,701,1,-1,0,3
42,3,0,2,6,115,1,-1,0,3
37,2,0,0,9,757,2,-1,0,3
36,1,1,0,8,270,2,347,1,0
53,1,0,0,4,173,1,164,4,1
51,3,0,0,5,388,1,-1,0,3
42,1,1,0,9,140,1,-1,0,3
47,0,1,1,5,193,1,-1,0,3
40,2,0,0,3,62,1,-1,0,3
25,1,1,0,8,302,1,-1,0,3
36,1,1,0,9,166,1,181,2,0
80,0,0,0,1,320,1,-1,0,3
60,1,0,0,1,64,11,-1,0,3
51,1,0,0,1,72,18,-1,0,3
59,2,0,0,5,376,2,-1,0,3
80,1,0,0,1,87,3,-1,0,3
47,3,0,2,6,116,1,-1,0,3
36,1,1,2,8,339,2,-1,0,3
31,3,1,0,8,72,1,-1,0,3
33,1,1,0,5,198,4,-1,0,3
45,3,0,0,6,75,2,-1,0,3
33,1,0,0,0,335,1,334,3,0
51,1,0,0,1,114,2,-1,0,3
51,1,1,0,9,544,3,-1,0,3
48,0,0,2,6,145,1,-1,0,3
34,2,0,0,1,116,2,-1,0,3
28,2,1,0,5,170,2,-1,0,3
33,1,0,0,8,241,1,108,1,0
36,1,1,0,3,50,5,-1,0,3
40,1,1,2,8,723,2,-1,0,3
34,2,1,0,8,141,2,-1,0,3
31,2,1,0,1,309,2,-1,0,3
49,2,0,2,5,297,2,-1,0,3
35,2,1,0,8,214,4,15,3,2
38,2,0,0,8,580,3,-1,0,3
32,1,1,0,9,76,1,170,3,0
33,1,0,0,1,111,4,-1,0,3
39,3,0,2,6,17,5,-1,0,3
30,1,1,0,8,69,5,-1,0,3
53,1,1,2,8,104,1,-1,0,3
24,1,1,0,8,250,1,-1,0,3
52,1,0,0,5,150,5,-1,0,3
27,2,0,0,6,205,3,-1,0,3
36,1,0,0,5,69,9,-1,0,3
29,1,1,0,8,1223,3,371,1,0
47,1,0,0,5,210,2,-1,0,3
43,1,1,1,8,179,5,-1,0,3
48,2,1,2,8,253,1,-1,0,3
57,3,0,2,6,344,1,-1,0,3
25,2,0,0,10,81,1,-1,0,3
43,1,0,2,6,149,1,-1,0,3
50,1,1,2,8,79,6,-1,0,3
54,2,0,0,9,176,1,-1,0,3
38,1,0,0,9,636,1,-1,0,3
41,0,1,0,9,238,3,126,4,1
35,1,1,0,8,131,1,-1,0,3
33,2,0,0,1,27,7,-1,0,3
51,1,1,0,1,687,4,-1,0,3
29,1,0,0,3,355,1,-1,0,3
34,1,1,0,9,141,2,-1,0,3
51,2,1,0,9,61,2,131,1,0
58,0,1,0,5,1226,2,-1,0,3
50,1,0,0,1,153,7,-1,0,3
38,1,1,0,5,157,1,-1,0,3
57,3,1,0,5,236,4,-1,0,3
49,2,1,0,1,285,7,-1,0,3
42,0,1,2,8,51,41,-1,0,3
33,2,0,0,7,159,2,-1,0,3
34,2,1,0,5,61,2,-1,0,3
36,2,0,0,1,185,2,105,3,2
60,2,0,0,5,219,1,-1,0,3
37,1,1,0,5,118,1,-1,0,3
41,0,1,2,8,233,2,-1,0,3
36,2,1,0,6,151,1,-1,0,3
56,0,0,0,3,916,3,-1,0,3
34,2,1,0,5,99,3,-1,0,3
33,1,1,2,8,129,1,-1,0,3
29,1,1,0,5,126,3,-1,0,3
43,2,0,0,5,65,1,-1,0,3
29,3,0,0,3,186,1,-1,0,3
36,1,1,2,8,456,4,-1,0,3
33,1,1,0,8,143,3,356,1,1
39,2,1,2,8,127,2,-1,0,3
26,1,1,2,8,87,2,-1,0,3
41,1,1,0,8,162,1,-1,0,3
36,0,0,1,5,304,3,-1,0,3
31,2,0,0,1,191,5,-1,0,3
34,1,1,0,8,358,1,176,1,0
28,1,1,2,8,246,1,-1,0,3
47,1,0,0,1,216,9,-1,0,3
41,1,1,0,8,22,8,-1,0,3
39,1,1,0,0,201,2,-1,0,3
53,1,1,2,8,151,1,-1,0,3
45,1,0,0,1,238,1,-1,0,3
30,1,0,2,5,86,1,-1,0,3
39,1,1,0,8,503,1,-1,0,3
30,1,0,0,10,404,2,-1,0,3
32,1,1,2,8,93,1,-1,0,3
66,1,0,0,3,388,4,-1,0,3
26,0,1,0,5,1288,2,-1,0,3
30,1,1,2,8,206,1,-1,0,3
42,3,0,0,5,73,2,-1,0,3
44,2,1,0,1,265,2,-1,0,3
38,1,1,0,0,55,1,344,1,0
31,1,1,2,6,135,2,-1,0,3
34,1,1,2,8,124,2,-1,0,3
42,1,1,0,0,400,3,-1,0,3
34,1,1,2,8,90,1,-1,0,3
31,2,1,0,8,414,1,175,1,0
30,1,1,0,8,17,5,-1,0,3
31,2,0,0,1,153,2,-1,0,3
47,0,1,0,5,151,2,-1,0,3
52,1,0,2,6,83,3,-1,0,3
31,0,1,2,8,559,3,-1,0,3
51,1,0,1,4,148,2,-1,0,3
48,1,1,0,8,182,2,355,1,0
47,0,1,2,8,113,1,-1,0,3
55,2,1,0,0,878,1,-1,0,3
58,0,1,1,8,206,6,337,6,0
74,2,0,1,10,129,3,-1,0,3
30,1,0,0,1,60,3,-1,0,3
40,2,0,0,5,165,5,-1,0,3
50,0,1,0,1,36,3,-1,0,3
36,2,0,0,5,237,2,91,1,0
26,1,1,2,6,357,2,-1,0,3
30,1,0,1,10,3284,1,-1,0,3
34,1,1,2,8,1062,1,-1,0,3
53,1,0,0,5,259,3,-1,0,3
42,1,1,0,0,697,2,-1,0,3
33,2,1,2,6,99,4,-1,0,3
35,1,1,1,0,266,3,-1,0,3
33,1,1,2,8,207,3,-1,0,3
41,1,1,2,8,87,4,-1,0,3
40,1,1,0,0,642,2,304,1,0
32,2,0,2,6,231,2,-1,0,3
54,2,0,2,8,155,3,-1,0,3
31,2,1,1,8,11,2,-1,0,3
35,1,0,0,5,30,13,-1,0,3
47,1,0,2,6,83,2,-1,0,3
48,0,1,0,8,212,6,-1,0,3
50,2,0,2,5,608,1,-1,0,3
33,1,0,2,6,13,12,-1,0,3
40,0,1,2,8,119,1,-1,0,3
60,1,0,0,6,135,4,95,4,0
68,1,0,1,7,92,5,-1,0,3
54,3,1,2,8,227,1,-1,0,3
30,2,0,0,1,180,3,-1,0,3
42,0,1,2,8,167,1,-1,0,3
57,3,0,0,1,31,9,-1,0,3
28,2,1,0,0,239,1,-1,0,3
55,2,0,1,6,64,1,-1,0,3
42,1,1,0,9,203,1,-1,0,3
49,0,1,0,5,42,3,-1,0,3
41,2,1,0,5,106,1,-1,0,3
31,1,0,0,1,123,2,-1,0,3
33,1,1,0,0,329,1,322,1,0
55,1,1,2,8,41,3,-1,0,3
34,2,1,0,0,158,2,-1,0,3
38,1,0,0,3,173,1,-1,0,3
46,1,1,0,8,254,1,-1,0,3
49,0,1,2,8,99,2,-1,0,3
44,2,0,0,3,111,1,124,2,1
57,1,1,2,8,173,11,-1,0,3
44,1,1,2,8,604,1,-1,0,3
42,2,1,2,8,192,32,-1,0,3
37,2,1,0,1,97,6,-1,0,3
42,0,1,1,8,7,4,371,5,0
33,1,1,0,5,16,43,-1,0,3
31,1,1,2,8,185,1,-1,0,3
34,1,1,0,0,113,1,332,2,0
26,1,0,0,5,575,1,-1,0,3
42,1,1,0,8,365,5,-1,0,3
41,1,0,0,9,222,4,98,4,1
35,2,1,0,5,65,3,-1,0,3
26,3,0,1,0,268,1,-1,0,3
42,2,1,0,5,497,1,-1,0,3
36,0,1,2,8,286,1,-1,0,3
60,1,0,0,3,175,2,8,1,1
51,0,1,0,0,87,2,-1,0,3
32,2,0,0,1,148,2,-1,0,3
46,1,1,2,8,164,2,-1,0,3
31,1,0,0,8,275,2,357,1,1
42,1,1,0,5,178,1,-1,0,3
45,1,1,2,8,95,4,-1,0,3
31,2,0,0,1,119,6,-1,0,3
41,1,1,0,1,173,2,-1,0,3
28,1,1,0,8,133,2,-1,0,3
41,1,0,0,1,351,2,-1,0,3
36,3,0,2,6,81,1,-1,0,3
41,1,1,0,8,90,5,-1,0,3
40,1,0,0,9,177,2,85,3,0
40,1,0,0,5,191,1,-1,0,3
58,1,0,2,6,97,1,-1,0,3
32,2,1,2,8,241,1,-1,0,3
30,2,1,0,0,551,1,-1,0,3
43,2,0,0,5,189,1,-1,0,3
33,2,0,0,1,158,9,-1,0,3
30,2,0,0,7,269,1,-1,0,3
37,1,1,0,8,189,1,371,1,0
40,1,0,0,1,299,3,-1,0,3
39,1,1,0,8,35,1,350,1,0
39,2,1,2,6,550,3,-1,0,3
26,2,0,0,5,730,1,-1,0,3
35,1,1,0,5,810,1,-1,0,3
59,3,1,0,9,103,1,-1,0,3
31,1,1,0,4,161,3,188,9,0
36,2,1,0,1,141,4,-1,0,3
26,1,1,0,5,70,3,-1,0,3
36,0,0,2,6,55,5,-1,0,3
59,0,0,0,5,25,5,-1,0,3
42,1,1,1,8,346,5,372,1,1
35,1,1,2,6,200,3,-1,0,3
59,1,0,0,4,85,2,-1,0,3
44,1,0,0,1,48,2,-1,0,3
34,2,1,0,5,513,1,-1,0,3
36,2,0,0,5,127,8,-1,0,3
43,2,1,0,3,280,2,-1,0,3
45,3,0,0,1,212,2,-1,0,3
29,1,1,2,8,61,1,-1,0,3
29,1,1,2,8,431,1,-1,0,3
40,2,0,0,1,715,8,-1,0,3
31,1,1,0,0,1126,1,335,1,0
29,1,1,0,8,134,1,-1,0,3
37,1,0,0,8,380,3,-1,0,3
35,1,0,0,5,480,1,-1,0,3
35,2,1,0,5,227,2,-1,0,3
39,1,1,0,5,243,1,-1,0,3
28,1,1,2,8,21,9,-1,0,3
31,1,1,0,8,168,2,-1,0,3
34,2,0,0,1,197,4,-1,0,3
31,1,1,0,5,157,1,-1,0,3
51,0,0,2,8,384,1,-1,0,3
53,2,0,0,1,51,9,-1,0,3
34,1,1,2,8,218,2,-1,0,3
42,1,0,0,1,11,22,-1,0,3
33,1,1,0,8,143,1,-1,0,3
29,2,0,0,3,125,1,-1,0,3
25,1,1,2,8,392,1,-1,0,3
42,1,1,0,5,510,6,-1,0,3
46,1,0,0,5,638,3,-1,0,3
52,1,1,2,6,94,16,-1,0,3
60,0,0,1,5,113,3,-1,0,3
25,1,0,0,5,316,1,-1,0,3
55,1,0,1,8,159,10,-1,0,3
37,2,0,0,1,146,4,-1,0,3
49,0,0,2,6,176,1,-1,0,3
42,0,1,0,8,186,2,-1,0,3
32,2,1,0,1,20,17,-1,0,3
43,0,1,0,9,434,1,-1,0,3
26,3,0,0,4,177,1,-1,0,3
41,1,0,2,8,1003,1,-1,0,3
30,2,0,0,9,479,1,-1,0,3
42,1,1,0,8,225,2,365,7,0
34,1,0,2,8,337,1,-1,0,3
20,2,1,2,8,139,2,-1,0,3
45,3,0,0,1,112,1,-1,0,3
58,1,1,0,8,229,2,-1,0,3
51,2,1,0,9,58,2,-1,0,3
55,3,0,0,4,271,2,-1,0,3
31,1,1,0,8,269,1,-1,0,3
42,0,1,2,8,54,2,-1,0,3
48,0,1,0,5,114,7,-1,0,3
62,1,0,0,1,151,1,-1,0,3
40,1,1,0,5,53,4,-1,0,3
37,2,0,2,6,417,1,-1,0,3
39,1,0,0,6,346,2,128,8,2
34,1,1,2,8,103,1,-1,0,3
52,1,1,2,8,70,2,-1,0,3
35,1,1,0,6,54,4,-1,0,3
56,1,1,0,3,15,6,190,27,1
37,0,0,1,5,336,4,-1,0,3
35,1,1,0,0,244,3,-1,0,3
